GEOID,hurricane_id,area_34kt,count_34kt_intersects,area_50kt,count_50kt_intersects,area_64kt,count_64kt_intersects,area_cat1,count_cat1_intersects,area_cat2,count_cat2_intersects,area_cat3,count_cat3_intersects,area_cat4,count_cat4_intersects
13133,AL162019,0.999999999999999,1,,,,,,,,,,,,
13135,AL162019,0.9409646277493505,1,,,,,,,,,,,,
13137,AL162019,1.0000000000000007,1,,,,,,,,,,,,
13139,AL162019,0.9999999999999999,1,,,,,,,,,,,,
13141,AL162019,1.0000000000000002,1,,,,,,,,,,,,
13143,AL162019,0.09347677098562046,1,,,,,,,,,,,,
13145,AL162019,1.000000000000001,1,,,,,,,,,,,,
13147,AL162019,1.000000000000001,1,,,,,,,,,,,,
13149,AL162019,1.0000000000000002,1,,,,,,,,,,,,
13151,AL162019,0.6427517238108019,2,,,,,,,,,,,,
13153,AL162019,0.9999999999999997,2,,,,,,,,,,,,
13155,AL162019,0.9999999999999993,2,,,,,,,,,,,,
13157,AL162019,1.0000000000000009,1,,,,,,,,,,,,
13159,AL162019,0.9999999999999994,2,,,,,,,,,,,,
13161,AL162019,1.0,2,,,,,,,,,,,,
13163,AL162019,1.0000000000000009,1,,,,,,,,,,,,
13165,AL162019,1.0000000000000007,1,,,,,,,,,,,,
13167,AL162019,0.9999999999999989,2,,,,,,,,,,,,
13169,AL162019,1.0000000000000009,2,,,,,,,,,,,,
13171,AL162019,1.0000000000000002,2,,,,,,,,,,,,
13173,AL162019,1.0000000000000009,2,,,,,,,,,,,,
13175,AL162019,0.9999999999999996,2,,,,,,,,,,,,
13177,AL162019,0.9999999999999992,2,,,,,,,,,,,,
13179,AL162019,1.0000000000000016,2,,,,,,,,,,,,
13181,AL162019,1.0000000000000002,1,,,,,,,,,,,,
13183,AL162019,0.9999999999999993,2,,,,,,,,,,,,
13185,AL162019,1.0000000000000007,2,,,,,,,,,,,,
13187,AL162019,0.9999999999999994,1,,,,,,,,,,,,
13189,AL162019,1.0000000000000018,1,,,,,,,,,,,,
13191,AL162019,0.9999999999999996,2,,,,,,,,,,,,
13193,AL162019,0.9999999999999998,2,,,,,,,,,,,,
13195,AL162019,0.9999999999999984,1,,,,,,,,,,,,
13197,AL162019,1.0000000000000002,1,,,,,,,,,,,,
13199,AL162019,1.0000000000000002,1,,,,,,,,,,,,
13201,AL162019,1.0,1,,,,,,,,,,,,
13205,AL162019,1.0000000000000004,2,,,,,,,,,,,,
13207,AL162019,0.9999999999999999,2,,,,,,,,,,,,
13209,AL162019,0.999999999999998,2,,,,,,,,,,,,
13211,AL162019,0.9999999999999997,1,,,,,,,,,,,,
13215,AL162019,0.9999999999999998,1,,,,,,,,,,,,
13217,AL162019,1.0000000000000007,1,,,,,,,,,,,,
13219,AL162019,0.9999999999999992,1,,,,,,,,,,,,
13221,AL162019,1.0000000000000004,1,,,,,,,,,,,,
13225,AL162019,0.9999999999999997,2,,,,,,,,,,,,
13229,AL162019,1.0000000000000004,2,,,,,,,,,,,,
13231,AL162019,1.0000000000000002,1,,,,,,,,,,,,
13235,AL162019,0.9999999999999999,2,,,,,,,,,,,,
13237,AL162019,1.0,2,,,,,,,,,,,,
13239,AL162019,1.0,1,,,,,,,,,,,,
13241,AL162019,0.9999999999999989,1,,,,,,,,,,,,
13243,AL162019,0.9999999999999994,1,,,,,,,,,,,,
13245,AL162019,1.0000000000000004,1,,,,,,,,,,,,
13247,AL162019,1.0,1,,,,,,,,,,,,
13249,AL162019,0.9999999999999998,2,,,,,,,,,,,,
13251,AL162019,0.9999999999999997,2,,,,,,,,,,,,
13253,AL162019,1.000000000000001,1,,,,,,,,,,,,
13255,AL162019,0.9999999999999994,2,,,,,,,,,,,,
13257,AL162019,0.9999999999999997,1,,,,,,,,,,,,
13259,AL162019,1.0000000000000004,1,,,,,,,,,,,,
13261,AL162019,1.0000000000000002,2,,,,,,,,,,,,
13263,AL162019,0.9999999999999997,1,,,,,,,,,,,,
13265,AL162019,0.9999999999999999,1,,,,,,,,,,,,
13267,AL162019,1.000000000000001,1,,,,,,,,,,,,
13269,AL162019,0.9999999999999997,2,,,,,,,,,,,,
13271,AL162019,1.0000000000000002,2,,,,,,,,,,,,
13273,AL162019,0.9999999999999987,1,,,,,,,,,,,,
13275,AL162019,1.000000000000001,2,,,,,,,,,,,,
13277,AL162019,1.0000000000000004,2,,,,,,,,,,,,
13279,AL162019,1.0000000000000009,2,,,,,,,,,,,,
13281,AL162019,1.0000000000000002,1,,,,,,,,,,,,
13283,AL162019,0.999999999999999,2,,,,,,,,,,,,
13285,AL162019,1.0000000000000007,1,,,,,,,,,,,,
13287,AL162019,0.9999999999999998,2,,,,,,,,,,,,
13289,AL162019,0.9999999999999992,2,,,,,,,,,,,,
13291,AL162019,1.0000000000000007,1,,,,,,,,,,,,
13293,AL162019,0.999999999999999,2,,,,,,,,,,,,
13297,AL162019,0.9999999999999998,1,,,,,,,,,,,,
13299,AL162019,0.9999999999999997,2,,,,,,,,,,,,
13301,AL162019,0.9999999999999992,1,,,,,,,,,,,,
13303,AL162019,1.0000000000000007,1,,,,,,,,,,,,
13305,AL162019,1.0000000000000009,3,,,,,,,,,,,,
13307,AL162019,1.0000000000000002,1,,,,,,,,,,,,
13309,AL162019,1.0,2,,,,,,,,,,,,
13311,AL162019,0.9999999999999992,1,,,,,,,,,,,,
13315,AL162019,0.9999999999999997,2,,,,,,,,,,,,
13317,AL162019,0.9999999999999992,1,,,,,,,,,,,,
13319,AL162019,0.9999999999999999,2,,,,,,,,,,,,
13321,AL162019,1.0000000000000004,2,,,,,,,,,,,,
24003,AL162019,0.8602588313932565,1,,,,,,,,,,,,
24005,AL162019,0.39250248111715114,1,,,,,,,,,,,,
24009,AL162019,0.9998562506448965,1,,,,,,,,,,,,
24011,AL162019,1.0000000000000004,1,,,,,,,,,,,,
24015,AL162019,0.02327221874836754,1,,,,,,,,,,,,
24017,AL162019,0.009870388739589607,1,,,,,,,,,,,,
24019,AL162019,1.000000000000001,1,,,,,,,,,,,,
24025,AL162019,0.16916039105075747,1,,,,,,,,,,,,
24027,AL162019,5.123574645248687e-05,1,,,,,,,,,,,,
24029,AL162019,0.9546850334063234,1,,,,,,,,,,,,
24033,AL162019,0.037423881629153194,1,,,,,,,,,,,,
24035,AL162019,0.9999999999999993,1,,,,,,,,,,,,
24037,AL162019,0.6893325615598287,1,,,,,,,,,,,,
24039,AL162019,0.9999999999999994,1,,,,,,,,,,,,
24041,AL162019,0.9999999999999991,1,,,,,,,,,,,,
24045,AL162019,0.9999999999999996,1,,,,,,,,,,,,
24047,AL162019,0.9999999999999988,1,,,,,,,,,,,,
24510,AL162019,0.9535525941435005,1,,,,,,,,,,,,
37001,AL162019,0.0019997214698199615,1,,,,,,,,,,,,
37003,AL162019,1.0000000000000004,1,,,,,,,,,,,,
37005,AL162019,0.8970826241709099,1,,,,,,,,,,,,
37007,AL162019,0.9999999999999988,1,,,,,,,,,,,,
37009,AL162019,0.9814586380840395,1,,,,,,,,,,,,
37013,AL162019,0.9999999999999997,2,,,,,,,,,,,,
37015,AL162019,1.0,2,,,,,,,,,,,,
37017,AL162019,1.0,2,,,,,,,,,,,,
37019,AL162019,1.0000000000000007,2,,,,,,,,,,,,
37023,AL162019,0.4619330418701105,1,,,,,,,,,,,,
37025,AL162019,1.0000000000000007,1,,,,,,,,,,,,
37027,AL162019,0.8705956568530473,1,,,,,,,,,,,,
37029,AL162019,0.9999999999999978,2,,,,,,,,,,,,
37031,AL162019,0.9944565434435909,2,,,,,,,,,,,,
37035,AL162019,0.9999999999999998,1,,,,,,,,,,,,
37037,AL162019,0.3607991482307369,2,,,,,,,,,,,,
37039,AL162019,0.5622519752960382,1,,,,,,,,,,,,
37041,AL162019,1.0,2,,,,,,,,,,,,
37043,AL162019,1.0000000000000004,1,,,,,,,,,,,,
37045,AL162019,0.9416525347157568,1,,,,,,,,,,,,
37047,AL162019,0.9999999999999989,2,,,,,,,,,,,,
37049,AL162019,0.9946044352513199,2,,,,,,,,,,,,
37051,AL162019,0.9958244914980455,2,,,,,,,,,,,,
37053,AL162019,0.9999999999999997,2,,,,,,,,,,,,
37055,AL162019,1.0000000000000004,2,,,,,,,,,,,,
37057,AL162019,1.000000000000001,1,,,,,,,,,,,,
37059,AL162019,0.9999999999999996,1,,,,,,,,,,,,
37061,AL162019,0.9908653282352415,1,,,,,,,,,,,,
37063,AL162019,0.9999999999999988,1,,,,,,,,,,,,
37065,AL162019,0.9999999999999991,1,,,,,,,,,,,,
37067,AL162019,0.9515797047383837,1,,,,,,,,,,,,
37069,AL162019,0.9999999999999989,1,,,,,,,,,,,,
37071,AL162019,1.0000000000000004,1,,,,,,,,,,,,
37073,AL162019,0.9999999999999997,2,,,,,,,,,,,,
37077,AL162019,1.0000000000000004,1,,,,,,,,,,,,
37079,AL162019,0.9999999999999998,1,,,,,,,,,,,,
37081,AL162019,0.37161392685085715,1,,,,,,,,,,,,
37083,AL162019,0.9999999999999997,1,,,,,,,,,,,,
37085,AL162019,0.9215784270964341,2,,,,,,,,,,,,
37091,AL162019,0.9999999999999994,2,,,,,,,,,,,,
37093,AL162019,1.0,2,,,,,,,,,,,,
37095,AL162019,0.9999999999999984,2,,,,,,,,,,,,
37097,AL162019,0.9999999999999993,1,,,,,,,,,,,,
37099,AL162019,0.03341145491354513,1,,,,,,,,,,,,
37101,AL162019,0.9999999999999982,1,,,,,,,,,,,,
37103,AL162019,0.9711080085919594,1,,,,,,,,,,,,
37105,AL162019,0.6332571645111587,2,,,,,,,,,,,,
37107,AL162019,0.9923325396364963,1,,,,,,,,,,,,
37109,AL162019,1.0000000000000002,1,,,,,,,,,,,,
37113,AL162019,0.4131956248953568,1,,,,,,,,,,,,
37117,AL162019,0.9999999999999984,1,,,,,,,,,,,,
37119,AL162019,1.0000000000000002,1,,,,,,,,,,,,
37123,AL162019,1.000000000000002,1,,,,,,,,,,,,
37125,AL162019,1.0000000000000007,2,,,,,,,,,,,,
37127,AL162019,0.9999999999999996,1,,,,,,,,,,,,
37129,AL162019,1.0,1,,,,,,,,,,,,
37131,AL162019,0.9999999999999971,1,,,,,,,,,,,,
37133,AL162019,1.0000000000000002,1,,,,,,,,,,,,
37135,AL162019,0.42426209734560666,1,,,,,,,,,,,,
37137,AL162019,0.9709965810068207,2,,,,,,,,,,,,
37139,AL162019,0.9999999999999986,2,,,,,,,,,,,,
37141,AL162019,1.0000000000000009,1,,,,,,,,,,,,
37143,AL162019,1.0000000000000004,2,,,,,,,,,,,,
37145,AL162019,0.8683753665995178,1,,,,,,,,,,,,
37147,AL162019,0.9999999999999996,1,,,,,,,,,,,,
37151,AL162019,0.9952375330327762,1,,,,,,,,,,,,
37153,AL162019,1.000000000000001,1,,,,,,,,,,,,
37155,AL162019,0.9999999999999986,2,,,,,,,,,,,,
37159,AL162019,0.9999999999999992,1,,,,,,,,,,,,
37161,AL162019,0.0052371857564000816,1,,,,,,,,,,,,
37163,AL162019,0.9941475969799713,1,,,,,,,,,,,,
37165,AL162019,0.9999999999999998,1,,,,,,,,,,,,
37167,AL162019,0.9999999999999992,1,,,,,,,,,,,,
37169,AL162019,0.13290979210401516,1,,,,,,,,,,,,
37171,AL162019,0.6358155983546515,1,,,,,,,,,,,,
37177,AL162019,0.9999999999999998,2,,,,,,,,,,,,
37179,AL162019,0.9999999999999994,1,,,,,,,,,,,,
37181,AL162019,0.9999999999999994,1,,,,,,,,,,,,
37183,AL162019,1.0000000000000004,1,,,,,,,,,,,,
37185,AL162019,0.9999999999999998,1,,,,,,,,,,,,
37187,AL162019,0.9999999999999997,2,,,,,,,,,,,,
37189,AL162019,0.5029467465027889,1,,,,,,,,,,,,
37191,AL162019,0.9999999999999998,1,,,,,,,,,,,,
37193,AL162019,0.9999999999999989,1,,,,,,,,,,,,
37195,AL162019,1.0000000000000004,1,,,,,,,,,,,,
37197,AL162019,1.0000000000000002,1,,,,,,,,,,,,
45001,AL162019,1.0,1,,,,,,,,,,,,
45003,AL162019,1.0000000000000016,2,,,,,,,,,,,,
45005,AL162019,1.000000000000002,2,,,,,,,,,,,,
45007,AL162019,1.0000000000000016,1,,,,,,,,,,,,
45009,AL162019,1.0000000000000009,2,,,,,,,,,,,,
45011,AL162019,0.9999999999999998,2,,,,,,,,,,,,
45013,AL162019,1.0000000000000009,2,,,,,,,,,,,,
45015,AL162019,0.9916737868278543,1,,,,,,,,,,,,
45017,AL162019,1.0000000000000016,1,,,,,,,,,,,,
45019,AL162019,0.9915369686757921,1,,,,,,,,,,,,
45021,AL162019,0.7264718701233368,1,,,,,,,,,,,,
45023,AL162019,1.0000000000000007,1,,,,,,,,,,,,
45025,AL162019,1.0000000000000013,1,,,,,,,,,,,,
45027,AL162019,0.999999999999999,1,,,,,,,,,,,,
45029,AL162019,0.9971031827544093,2,,,,,,,,,,,,
45031,AL162019,0.9999999999999989,1,,,,,,,,,,,,
45033,AL162019,0.9999999999999996,2,,,,,,,,,,,,
45035,AL162019,0.9896112439269031,2,,,,,,,,,,,,
45037,AL162019,1.0000000000000007,2,,,,,,,,,,,,
45039,AL162019,0.9999999999999989,1,,,,,,,,,,,,
45041,AL162019,0.9999999999999999,1,,,,,,,,,,,,
45043,AL162019,0.9999999999999998,2,,,,,,,,,,,,
45045,AL162019,0.25133477199363274,1,,,,,,,,,,,,
45047,AL162019,1.000000000000001,1,,,,,,,,,,,,
45049,AL162019,1.0000000000000004,2,,,,,,,,,,,,
45051,AL162019,1.0000000000000024,2,,,,,,,,,,,,
45053,AL162019,0.9999999999999979,2,,,,,,,,,,,,
45055,AL162019,1.000000000000001,1,,,,,,,,,,,,
45057,AL162019,0.9999999999999979,1,,,,,,,,,,,,
45059,AL162019,0.638585751865457,2,,,,,,,,,,,,
45061,AL162019,0.9999999999999999,1,,,,,,,,,,,,
45063,AL162019,1.0000000000000016,2,,,,,,,,,,,,
45065,AL162019,1.0000000000000007,1,,,,,,,,,,,,
45067,AL162019,0.9999999999999967,1,,,,,,,,,,,,
45069,AL162019,1.000000000000001,1,,,,,,,,,,,,
45071,AL162019,0.7451730383443018,2,,,,,,,,,,,,
45073,AL162019,0.9842517968396832,1,,,,,,,,,,,,
45075,AL162019,0.9999999999999994,2,,,,,,,,,,,,
45077,AL162019,0.5796956382196773,1,,,,,,,,,,,,
45079,AL162019,1.000000000000002,1,,,,,,,,,,,,
45081,AL162019,1.0000000000000004,2,,,,,,,,,,,,
45085,AL162019,0.9999999999999993,1,,,,,,,,,,,,
45087,AL162019,0.7317911505619665,1,,,,,,,,,,,,
45089,AL162019,1.000000000000001,1,,,,,,,,,,,,
45091,AL162019,1.0000000000000002,1,,,,,,,,,,,,
47091,AL162019,0.016919994604047153,1,,,,,,,,,,,,
51001,AL162019,0.9999999999999997,1,,,,,,,,,,,,
51003,AL162019,0.9999999999999996,1,,,,,,,,,,,,
51007,AL162019,0.9999999999999986,1,,,,,,,,,,,,
51009,AL162019,0.37201148074821394,1,,,,,,,,,,,,
51011,AL162019,1.0000000000000002,1,,,,,,,,,,,,
51015,AL162019,0.41446122693426046,1,,,,,,,,,,,,
51025,AL162019,0.9999999999999997,1,,,,,,,,,,,,
51029,AL162019,0.9999999999999989,1,,,,,,,,,,,,
51031,AL162019,0.5394888636743528,1,,,,,,,,,,,,
51033,AL162019,0.303701910516239,1,,,,,,,,,,,,
51036,AL162019,0.9999999999999994,1,,,,,,,,,,,,
51037,AL162019,1.0000000000000004,1,,,,,,,,,,,,
51041,AL162019,1.000000000000001,1,,,,,,,,,,,,
51049,AL162019,1.0000000000000002,1,,,,,,,,,,,,
51053,AL162019,1.0000000000000007,1,,,,,,,,,,,,
51057,AL162019,0.004942768562026807,1,,,,,,,,,,,,
51065,AL162019,0.9999999999999997,1,,,,,,,,,,,,
51073,AL162019,0.9972569378753573,1,,,,,,,,,,,,
51075,AL162019,1.0000000000000016,1,,,,,,,,,,,,
51077,AL162019,0.053874733746531726,1,,,,,,,,,,,,
51079,AL162019,0.8874796559385629,1,,,,,,,,,,,,
51081,AL162019,1.0000000000000004,1,,,,,,,,,,,,
51083,AL162019,0.8664948293233224,1,,,,,,,,,,,,
51085,AL162019,1.0000000000000009,1,,,,,,,,,,,,
51087,AL162019,1.000000000000002,1,,,,,,,,,,,,
51093,AL162019,0.9999999999999999,2,,,,,,,,,,,,
51095,AL162019,0.9942924684650102,2,,,,,,,,,,,,
51097,AL162019,0.07839009827718416,2,,,,,,,,,,,,
51101,AL162019,0.754296216345213,1,,,,,,,,,,,,
51103,AL162019,0.9999999999999992,1,,,,,,,,,,,,
51109,AL162019,1.0000000000000002,1,,,,,,,,,,,,
51111,AL162019,0.9999999999999999,1,,,,,,,,,,,,
51113,AL162019,0.1944121894112241,1,,,,,,,,,,,,
51115,AL162019,1.0,1,,,,,,,,,,,,
51117,AL162019,1.0000000000000004,1,,,,,,,,,,,,
51119,AL162019,0.8984053283844118,1,,,,,,,,,,,,
51125,AL162019,0.9583979862795003,1,,,,,,,,,,,,
51127,AL162019,0.9867901616828243,1,,,,,,,,,,,,
51131,AL162019,0.9999999999999992,1,,,,,,,,,,,,
51133,AL162019,0.9999999999999964,1,,,,,,,,,,,,
51135,AL162019,0.9999999999999998,1,,,,,,,,,,,,
51137,AL162019,0.548975910334159,1,,,,,,,,,,,,
51143,AL162019,0.0005359091974712765,1,,,,,,,,,,,,
51145,AL162019,0.9999999999999996,1,,,,,,,,,,,,
51147,AL162019,1.0000000000000007,1,,,,,,,,,,,,
51149,AL162019,1.0,1,,,,,,,,,,,,
51159,AL162019,0.43792270688317547,1,,,,,,,,,,,,
51165,AL162019,0.2885351461289044,1,,,,,,,,,,,,
51175,AL162019,0.9999999999999993,1,,,,,,,,,,,,
51177,AL162019,0.290172349046005,1,,,,,,,,,,,,
51181,AL162019,1.0000000000000002,2,,,,,,,,,,,,
51183,AL162019,1.0000000000000004,1,,,,,,,,,,,,
51193,AL162019,0.3173234994143717,1,,,,,,,,,,,,
51199,AL162019,0.9008154382762649,2,,,,,,,,,,,,
51540,AL162019,0.9999999999999999,1,,,,,,,,,,,,
51550,AL162019,1.0000000000000002,2,,,,,,,,,,,,
51570,AL162019,1.0,1,,,,,,,,,,,,
51595,AL162019,1.0,1,,,,,,,,,,,,
51620,AL162019,1.0,1,,,,,,,,,,,,
51650,AL162019,0.997352363119455,2,,,,,,,,,,,,
51660,AL162019,0.36140496640037384,1,,,,,,,,,,,,
51670,AL162019,1.0,1,,,,,,,,,,,,
51680,AL162019,0.012970830400583954,1,,,,,,,,,,,,
51700,AL162019,1.0000000000000018,2,,,,,,,,,,,,
51710,AL162019,1.0000000000000004,2,,,,,,,,,,,,
51730,AL162019,1.0000000000000002,1,,,,,,,,,,,,
51735,AL162019,1.0000000000000002,1,,,,,,,,,,,,
51740,AL162019,0.9999999999999998,2,,,,,,,,,,,,
51760,AL162019,1.000000000000001,1,,,,,,,,,,,,
51790,AL162019,0.9332428040104618,1,,,,,,,,,,,,
51800,AL162019,1.0,2,,,,,,,,,,,,
51810,AL162019,1.0000000000000002,2,,,,,,,,,,,,
51820,AL162019,0.9999999999999998,1,,,,,,,,,,,,
51830,AL162019,1.0000000000000004,2,,,,,,,,,,,,
05003,AL172019,0.008228982681812002,1,,,,,,,,,,,,
05017,AL172019,0.43126378860357034,1,,,,,,,,,,,,
05021,AL172019,1.0000000000000009,1,,,,,,,,,,,,
05031,AL172019,0.9999999999999997,1,,,,,,,,,,,,
05035,AL172019,0.9999999999999993,1,,,,,,,,,,,,
05037,AL172019,0.9924742529645307,1,,,,,,,,,,,,
05055,AL172019,0.9999999999999994,1,,,,,,,,,,,,
05063,AL172019,0.02028224590182317,1,,,,,,,,,,,,
05067,AL172019,0.535420700965631,1,,,,,,,,,,,,
05075,AL172019,0.8708731404079707,1,,,,,,,,,,,,
05077,AL172019,0.3635662530041971,1,,,,,,,,,,,,
05093,AL172019,1.0000000000000002,1,,,,,,,,,,,,
05111,AL172019,1.0000000000000004,1,,,,,,,,,,,,
05121,AL172019,0.9592652932342974,1,,,,,,,,,,,,
05123,AL172019,0.7576679587245905,1,,,,,,,,,,,,
05135,AL172019,0.028643305236291064,1,,,,,,,,,,,,
05147,AL172019,0.03729893275459694,1,,,,,,,,,,,,
17003,AL172019,0.6707465112883613,1,,,,,,,,,,,,
17077,AL172019,0.6740507884533213,1,,,,,,,,,,,,
17145,AL172019,0.5960378608620703,1,,,,,,,,,,,,
17157,AL172019,0.6906348640267355,1,,,,,,,,,,,,
17181,AL172019,0.39001239994621384,1,,,,,,,,,,,,
21075,AL172019,0.3467036581595153,1,,,,,,,,,,,,
22001,AL172019,0.7481177296983426,1,,,,,,,,,,,,
22005,AL172019,0.9999999999999998,1,,,,,,,,,,,,
22007,AL172019,0.1802817162059118,2,,,,,,,,,,,,
22009,AL172019,0.2744576490696001,1,,,,,,,,,,,,
22021,AL172019,0.1334844267567881,1,,,,,,,,,,,,
22023,AL172019,0.28242085282678386,1,,,,,,,,,,,,
22025,AL172019,0.9354173727126022,1,,,,,,,,,,,,
22029,AL172019,1.0000000000000016,1,,,,,,,,,,,,
22033,AL172019,0.9999999999999972,2,,,,,,,,,,,,
22035,AL172019,1.0000000000000002,1,,,,,,,,,,,,
22037,AL172019,0.9999999999999998,2,,,,,,,,,,,,
22041,AL172019,1.0000000000000002,1,,,,,,,,,,,,
22045,AL172019,1.0000000000000007,1,,,,,,,,,,,,
22047,AL172019,0.7762664464549598,2,,,,,,,,,,,,
22051,AL172019,0.6121800638463267,1,,,,,,,,,,,,
22053,AL172019,0.07649139504858554,1,,,,,,,,,,,,
22055,AL172019,1.0000000000000004,1,,,,,,,,,,,,
22057,AL172019,0.11886210904807655,1,,,,,,,,,,,,
22063,AL172019,0.9999999999999993,1,,,,,,,,,,,,
22065,AL172019,1.0000000000000016,1,,,,,,,,,,,,
22067,AL172019,0.21214721468740635,1,,,,,,,,,,,,
22071,AL172019,0.3468740414180503,1,,,,,,,,,,,,
22075,AL172019,0.035684776915387226,1,,,,,,,,,,,,
22077,AL172019,0.8959409364463835,2,,,,,,,,,,,,
22083,AL172019,0.7686971502750617,1,,,,,,,,,,,,
22087,AL172019,0.001326980466231415,1,,,,,,,,,,,,
22089,AL172019,0.9648616839652623,1,,,,,,,,,,,,
22091,AL172019,0.9999999999999997,1,,,,,,,,,,,,
22093,AL172019,0.9999999999999992,1,,,,,,,,,,,,
22095,AL172019,0.999999999999999,1,,,,,,,,,,,,
22097,AL172019,0.553009907224598,2,,,,,,,,,,,,
22099,AL172019,0.9400177737653233,1,,,,,,,,,,,,
22101,AL172019,0.9334234201082321,1,,,,,,,,,,,,
22103,AL172019,0.44031991548103294,1,,,,,,,,,,,,
22105,AL172019,1.0000000000000009,1,,,,,,,,,,,,
22107,AL172019,1.0000000000000002,1,,,,,,,,,,,,
22109,AL172019,0.05471206852222757,1,,,,,,,,,,,,
22113,AL172019,1.0000000000000004,1,,,,,,,,,,,,
22117,AL172019,0.573229019308856,1,,,,,,,,,,,,
22121,AL172019,0.9999999999999997,2,,,,,,,,,,,,
22123,AL172019,0.9999999999999996,1,,,,,,,,,,,,
22125,AL172019,1.0000000000000024,2,,,,,,,,,,,,
28001,AL172019,0.9999999999999997,1,,,,,,,,,,,,
28005,AL172019,1.0,1,,,,,,,,,,,,
28009,AL172019,0.07588087904370029,1,,,,,,,,,,,,
28011,AL172019,0.002630943968244799,1,,,,,,,,,,,,
28015,AL172019,0.2975212197282969,1,,,,,,,,,,,,
28021,AL172019,0.9999999999999989,1,,,,,,,,,,,,
28029,AL172019,0.999999999999999,1,,,,,,,,,,,,
28031,AL172019,0.15151230834817653,1,,,,,,,,,,,,
28033,AL172019,0.9999999999999991,1,,,,,,,,,,,,
28037,AL172019,0.9999999999999994,1,,,,,,,,,,,,
28043,AL172019,0.03056753928786214,1,,,,,,,,,,,,
28049,AL172019,0.9999999999999998,1,,,,,,,,,,,,
28051,AL172019,0.6870113793997118,1,,,,,,,,,,,,
28053,AL172019,1.0000000000000024,1,,,,,,,,,,,,
28055,AL172019,0.9999999999999979,1,,,,,,,,,,,,
28063,AL172019,0.9999999999999996,1,,,,,,,,,,,,
28065,AL172019,0.8106580164058346,1,,,,,,,,,,,,
28071,AL172019,0.8057547736718689,1,,,,,,,,,,,,
28077,AL172019,1.0000000000000007,1,,,,,,,,,,,,
28083,AL172019,0.7909792955884426,1,,,,,,,,,,,,
28085,AL172019,0.9999999999999994,1,,,,,,,,,,,,
28089,AL172019,0.532025042770561,1,,,,,,,,,,,,
28091,AL172019,0.08219359902130649,1,,,,,,,,,,,,
28093,AL172019,0.975061610001072,1,,,,,,,,,,,,
28107,AL172019,0.6381597144615343,1,,,,,,,,,,,,
28113,AL172019,0.9999999999999999,1,,,,,,,,,,,,
28119,AL172019,0.07489413456056947,1,,,,,,,,,,,,
28121,AL172019,0.34847913766546673,1,,,,,,,,,,,,
28125,AL172019,1.0000000000000004,1,,,,,,,,,,,,
28127,AL172019,0.7861608658605925,1,,,,,,,,,,,,
28133,AL172019,0.552848260135605,1,,,,,,,,,,,,
28137,AL172019,1.0000000000000002,1,,,,,,,,,,,,
28143,AL172019,0.7898883573937194,1,,,,,,,,,,,,
28147,AL172019,0.838264566895458,1,,,,,,,,,,,,
28149,AL172019,0.9999999999999986,1,,,,,,,,,,,,
28151,AL172019,0.8393630815282955,1,,,,,,,,,,,,
28157,AL172019,1.0000000000000004,1,,,,,,,,,,,,
28163,AL172019,0.9957767417845657,1,,,,,,,,,,,,
29017,AL172019,0.9999999999999997,1,,,,,,,,,,,,
29023,AL172019,0.9999999999999999,1,,,,,,,,,,,,
29031,AL172019,0.9999999999999993,1,,,,,,,,,,,,
29035,AL172019,0.8661923443378552,1,,,,,,,,,,,,
29069,AL172019,1.0000000000000007,1,,,,,,,,,,,,
29093,AL172019,0.5387862622578725,1,,,,,,,,,,,,
29123,AL172019,1.0000000000000002,1,,,,,,,,,,,,
29133,AL172019,0.43514241895269273,1,,,,,,,,,,,,
29143,AL172019,1.0000000000000007,1,,,,,,,,,,,,
29149,AL172019,0.19553496830489733,1,,,,,,,,,,,,
29155,AL172019,0.9999999999999991,1,,,,,,,,,,,,
29157,AL172019,0.9999999999999998,1,,,,,,,,,,,,
29179,AL172019,0.4263090109879433,1,,,,,,,,,,,,
29181,AL172019,0.9999999999999994,1,,,,,,,,,,,,
29186,AL172019,0.7430850233748081,1,,,,,,,,,,,,
29187,AL172019,0.4930481181495456,1,,,,,,,,,,,,
29201,AL172019,0.9999999999999997,1,,,,,,,,,,,,
29203,AL172019,0.01418833609599994,1,,,,,,,,,,,,
29207,AL172019,1.0000000000000009,1,,,,,,,,,,,,
29223,AL172019,1.0000000000000004,1,,,,,,,,,,,,
47033,AL172019,0.22592687450599752,1,,,,,,,,,,,,
47045,AL172019,0.9999999999999996,1,,,,,,,,,,,,
47047,AL172019,0.7570323468218603,1,,,,,,,,,,,,
47053,AL172019,0.2689168685974719,1,,,,,,,,,,,,
47075,AL172019,0.47387363553114087,1,,,,,,,,,,,,
47095,AL172019,1.0,1,,,,,,,,,,,,
47097,AL172019,1.0000000000000004,1,,,,,,,,,,,,
47131,AL172019,0.7700825242799632,1,,,,,,,,,,,,
47157,AL172019,1.0000000000000004,1,,,,,,,,,,,,
47167,AL172019,1.0000000000000004,1,,,,,,,,,,,,
37031,AL012020,1.8689299701894697e-05,1,,,,,,,,,,,,
37053,AL012020,0.09773114104124005,1,,,,,,,,,,,,
37055,AL012020,0.7777313989627154,1,,,,,,,,,,,,
37095,AL012020,0.011198772131351951,1,,,,,,,,,,,,
45015,AL022020,0.05481146741966723,1,,,,,,,,,,,,
45019,AL022020,0.18294853800170624,1,,,,,,,,,,,,
